01,4798,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,42.30713,98.9209,
07,6647,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.89502,116.18779,40.12915,116.76059,
07,2399,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81522,116.25899,40.53053,117.12741,
07,2201,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84228,116.30408,40.15243,117.09182,
07,6918,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],19.53646,106.55464,40.12642,116.48344,
07,4784,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84934,116.20797,40.13626,116.58901,
07,2055,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],26.61432,106.72764,40.22437,116.94853,
07,8743,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.6699,116.27576,40.09184,116.72872,
07,3024,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],23.37498,108.61223,40.3522,117.04776,
07,5788,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8525,116.19912,40.23189,116.79295,
07,2815,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82572,116.25874,40.18854,117.15924,
07,385,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.60118,116.24697,40.07921,116.58672,
07,5771,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],2.75009,115.8928,40.13154,117.01939,
07,1991,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],29.82752,106.99472,40.07788,116.5875,
07,691,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7921,116.22965,40.48126,116.84068,
07,6261,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.24727,116.64402,
07,462,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],30.82939,104.1706,40.10007,116.56596,
07,5103,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8452,116.12917,40.1516,116.58755,
014,2552,4,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.83626,116.27045,39.91077,116.38593,
014,7209,3,['2008-02-02', '2008-02-03', '2008-02-04'],39.85136,116.24652,40.0228,116.56541,
014,6154,4,['2008-02-02', '2008-02-03', '2008-02-05', '2008-02-07'],39.88806,116.35023,40.14302,116.64307,
014,931,1,['2008-02-04'],39.89485,116.45545,39.9868,116.48156,
014,8427,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-07', '2008-02-08'],39.85747,116.25831,40.46957,116.87457,
014,3377,2,['2008-02-05', '2008-02-08'],39.91488,116.49847,39.91746,116.57719,
014,665,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80399,116.27801,40.07697,116.58217,
014,3069,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.52703,116.32095,40.07903,116.76845,
014,1221,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82137,116.27795,39.99556,116.46721,
014,695,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72827,116.30745,44.48768,121.75018,
014,8456,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,39.96843,116.58967,
014,2233,3,['2008-02-02', '2008-02-03', '2008-02-04'],39.72748,116.2242,40.07927,116.58785,
014,1296,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8849,106.99477,43.45692,116.66023,
014,6187,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.82759,116.18021,40.37041,116.83939,
014,6501,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82948,116.18614,40.0751,116.58296,
014,3381,1,['2008-02-05'],39.89454,116.34823,40.04038,116.41599,
014,6600,4,['2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.88238,116.33091,39.93553,116.37356,
014,2453,4,['2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.72124,116.11609,39.89516,116.35486,
014,501,2,['2008-02-02', '2008-02-03'],39.86972,116.29863,40.11703,116.69122,
014,5033,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-07', '2008-02-08'],39.95163,116.38227,40.07207,116.56537,
014,5276,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],31.49467,116.24078,40.00297,116.57077,
014,1486,3,['2008-02-04', '2008-02-05', '2008-02-06'],39.92083,116.32678,39.98035,116.43964,
014,3013,4,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.88405,116.32702,40.38537,116.98508,
014,7826,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80052,116.23445,40.13363,117.12575,
014,4587,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80665,116.20143,40.40489,116.64095,
014,2687,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82313,116.26977,40.079,116.58657,
014,5705,5,['2008-02-02', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.80314,116.1114,40.04188,116.42244,
014,2814,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79261,115.99763,40.40414,116.58614,
014,9422,2,['2008-02-05', '2008-02-07'],39.91493,116.27739,40.13129,116.50564,
014,4998,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06'],39.82328,116.28193,40.60135,117.14442,
014,2689,4,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05'],39.88785,116.27862,40.07977,116.58715,
014,4674,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.75763,116.27458,40.1021,116.67045,
014,1897,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7412,116.26277,40.07915,116.59283,
014,847,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78888,116.30325,40.14932,117.1286,
014,4246,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82532,116.25848,40.38483,116.8441,
014,4251,1,['2008-02-07'],39.80088,116.57389,39.80088,116.57389,
014,1577,1,['2008-02-03'],39.79753,116.32683,39.92557,116.42359,
014,2182,3,['2008-02-04', '2008-02-07', '2008-02-08'],39.96679,116.37395,40.06666,117.08885,
014,1912,6,['2008-02-02', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.74175,116.20999,39.98956,116.76622,
014,2981,3,['2008-02-02', '2008-02-03', '2008-02-04'],39.6011,115.96264,39.98306,116.47546,
014,9326,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73106,116.19198,40.12229,116.87317,
014,1062,1,['2008-02-02'],39.95508,116.38717,39.95508,116.38721,
014,4855,2,['2008-02-02', '2008-02-03'],39.83748,116.27882,40.15172,116.60688,
014,916,3,['2008-02-02', '2008-02-03', '2008-02-05'],39.87995,116.26503,40.07418,116.5855,
014,3376,4,['2008-02-03', '2008-02-06', '2008-02-07', '2008-02-08'],39.89444,116.43012,39.93876,116.67907,
014,1887,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.56181,116.26788,40.18096,116.58708,
014,9417,3,['2008-02-05', '2008-02-07', '2008-02-08'],38.68057,114.96506,40.06402,116.467,
014,3386,5,['2008-02-03', '2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.86315,116.29923,40.00947,116.96768,
014,7804,5,['2008-02-03', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76732,116.10207,40.07138,116.56619,
014,1927,1,['2008-02-02'],39.88033,116.34937,40.07947,116.58695,
014,8441,5,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,0.0,0.0,
014,4375,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],0.0,0.0,0.0,0.0,
014,7395,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.85253,116.28223,40.15183,116.81372,
014,9196,1,['2008-02-02'],39.95033,116.4639,40.10437,116.55342,
014,4464,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],0.0,0.0,40.37163,116.79263,
014,2149,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73467,116.13612,40.07725,116.60152,
014,4133,2,['2008-02-02', '2008-02-03'],39.83291,116.30273,39.96718,116.50228,
014,9420,3,['2008-02-05', '2008-02-06', '2008-02-07'],39.47396,115.74995,39.85594,116.40329,
014,5576,4,['2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.6642,116.37304,39.95851,116.65686,
014,670,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80341,116.25934,40.07958,116.58463,
014,7940,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06'],39.86955,116.29539,40.75591,116.68296,
014,1224,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.66293,116.09767,39.99957,116.44415,
014,7191,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.63292,116.05905,40.05917,116.44768,
014,6733,3,['2008-02-03', '2008-02-05', '2008-02-06'],39.94331,116.45517,40.15452,117.0311,
014,467,4,['2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.82928,116.27337,39.9939,116.41132,
014,9749,1,['2008-02-05'],0.0,0.0,0.0,0.0,
014,9600,3,['2008-02-04', '2008-02-06', '2008-02-07'],39.90575,116.35019,39.91438,116.3753,
014,9088,2,['2008-02-03', '2008-02-05'],39.90627,116.20082,40.03883,116.40162,
014,1942,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-08'],39.75073,116.19153,39.94881,116.84221,
014,5878,2,['2008-02-04', '2008-02-08'],39.89333,116.40943,40.7084,116.93078,
014,5435,3,['2008-02-03', '2008-02-06', '2008-02-08'],39.6836,116.38488,39.89545,116.46651,
014,1049,1,['2008-02-04'],39.90673,116.46388,39.90681,116.47101,
014,4919,3,['2008-02-03', '2008-02-06', '2008-02-07'],39.7368,116.16642,39.94862,116.29007,
014,6777,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76173,116.28172,39.97916,116.58148,
014,3393,5,['2008-02-03', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],40.02321,116.43413,40.14307,117.1152,
014,9001,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-07'],39.83562,116.20318,40.02105,116.45162,
014,2946,5,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.94583,116.34703,39.94713,116.35103,
014,1994,3,['2008-02-05', '2008-02-07', '2008-02-08'],0.0,0.0,0.0,0.0,
014,138,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79923,116.27732,40.24176,116.5847,
014,2666,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.7895,116.28215,40.20715,116.65435,
014,9019,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.72067,116.26322,40.07898,117.3004,
014,8324,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],23.43989,108.58542,40.05865,116.48823,
014,4718,2,['2008-02-03', '2008-02-07'],39.58725,116.04135,39.92304,116.28229,
014,9888,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.789,116.25844,40.38272,116.99387,
014,8399,5,['2008-02-02', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.89543,116.31355,40.38113,116.86222,
014,8068,2,['2008-02-03', '2008-02-04'],39.81522,116.37107,39.9789,116.39457,
014,6609,3,['2008-02-04', '2008-02-06', '2008-02-07'],39.92535,116.52943,40.3798,116.86338,
014,40,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83889,116.35201,40.14692,116.98681,
014,8636,2,['2008-02-04', '2008-02-08'],0.0,0.0,39.6193,115.8448,
014,2167,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.73631,116.27292,39.97861,116.5385,
014,5833,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.81414,116.28094,40.24955,116.79805,
014,47,5,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.89925,116.28254,40.16303,116.82003,
014,1031,1,['2008-02-06'],39.94122,116.35192,39.94147,116.35199,
014,7421,5,['2008-02-03', '2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.90588,116.29459,39.97712,116.4748,
014,2572,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.85547,116.28142,40.15795,117.08968,
014,8812,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.80199,116.17929,40.09526,116.50444,
014,7733,3,['2008-02-05', '2008-02-07', '2008-02-08'],39.7448,116.31824,39.90973,116.57369,
014,4723,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8212,116.31217,40.07984,116.72997,
014,2348,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.98223,116.42488,40.19699,117.11804,
014,4931,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68111,116.30518,39.9084,116.52126,
014,10244,4,['2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.83761,116.23343,39.83801,116.23386,
014,4712,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.64682,116.10856,39.92221,116.42864,
014,9955,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],0.0,0.0,40.07114,116.58383,
014,640,2,['2008-02-02', '2008-02-03'],39.82902,116.27753,39.99235,116.50786,
014,5371,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.67828,116.13552,39.98708,116.45892,
014,7865,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.9304,116.33773,39.9304,116.33773,
014,1183,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.83893,116.26088,40.21083,117.01562,
014,2558,4,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-08'],39.83445,116.186,40.15452,117.22537,
014,427,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.97529,116.32828,40.05765,116.45086,
014,6913,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,48.2775,118.71615,
014,1550,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.85548,116.24319,40.07919,116.58756,
014,1941,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.81115,116.27342,40.00998,116.54707,
014,2739,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.89929,116.31109,40.42148,117.29379,
014,6979,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-08'],39.8572,116.15611,40.56786,116.49347,
014,8379,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.67615,115.95692,39.97032,116.42787,
014,1281,2,['2008-02-02', '2008-02-03'],39.78223,116.32855,39.98802,116.55563,
014,1282,4,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05'],39.82192,116.40985,39.95078,116.44477,
014,2080,2,['2008-02-07', '2008-02-08'],40.1168,117.08807,40.15341,117.18257,
014,5522,1,['2008-02-04'],39.81439,116.39603,39.81661,116.39696,
014,4374,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.14585,117.02858,
014,3382,3,['2008-02-05', '2008-02-07', '2008-02-08'],39.92292,116.09468,39.95673,116.35215,
014,608,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-08'],39.83767,116.22005,39.96815,116.61557,
014,652,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.86973,116.28042,40.23655,116.86535,
014,982,5,['2008-02-02', '2008-02-03', '2008-02-05', '2008-02-07', '2008-02-08'],31.171,116.30157,39.96343,121.30934,
014,4548,1,['2008-02-07'],39.85073,116.27711,39.96308,116.41063,
014,3856,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-07', '2008-02-08'],35.06268,116.33547,39.93441,117.18469,
014,624,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.82907,116.27944,40.07126,116.58291,
014,9045,4,['2008-02-04', '2008-02-06', '2008-02-07', '2008-02-08'],39.79653,116.33221,39.85887,116.3347,
014,5294,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.68724,116.27819,40.07884,116.89724,
014,4243,4,['2008-02-03', '2008-02-05', '2008-02-06', '2008-02-07'],39.87239,116.41382,39.88978,116.7794,
014,704,5,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07'],39.63622,116.32886,40.04855,116.58884,
014,3394,3,['2008-02-04', '2008-02-06', '2008-02-08'],39.85698,116.36379,40.07758,116.39928,
014,5626,1,['2008-02-08'],40.14054,117.09191,40.18692,117.12084,
014,2650,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.63698,116.03393,39.98111,116.49587,
014,698,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.86581,116.19388,40.15244,116.81589,
014,2632,6,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-08'],39.75371,116.25858,39.9769,116.48448,
014,9604,4,['2008-02-03', '2008-02-05', '2008-02-06', '2008-02-07'],39.96281,116.30914,40.07782,116.41098,
014,568,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.78953,116.25858,40.07786,116.63119,
014,7882,4,['2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,40.06898,116.5858,
014,7634,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],35.74875,113.78727,40.86118,116.98708,
014,9961,5,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06'],39.80038,116.23449,40.0046,116.49925,
014,1903,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.79257,110.88076,40.07925,116.58152,
014,7872,3,['2008-02-03', '2008-02-05', '2008-02-06'],24.8729,115.81993,39.96008,133.31995,
014,8674,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],0.0,0.0,0.0,0.0,
014,6479,2,['2008-02-03', '2008-02-07'],39.84927,116.30104,39.96523,116.41215,
014,1174,1,['2008-02-05'],39.83745,116.40637,39.83746,116.40638,
014,3438,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.52278,115.47188,40.92835,119.00138,
014,1276,1,['2008-02-07'],40.1924,117.28392,40.1924,117.28392,
014,7907,3,['2008-02-02', '2008-02-03', '2008-02-06'],39.9692,116.47698,40.1302,117.10795,
014,1297,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.71427,116.05232,40.00003,116.51092,
014,9465,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84536,116.15334,39.98507,116.51101,
014,1562,6,['2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.69195,116.26813,39.95688,116.4861,
014,2459,5,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.8869,116.29561,39.99957,116.46605,
014,8924,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.6718,116.09785,39.99551,116.49584,
014,4245,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.82555,116.25083,40.18308,116.5868,
014,6015,5,['2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.84324,116.51537,39.92277,116.68493,
014,4448,3,['2008-02-03', '2008-02-05', '2008-02-07'],39.91659,116.25411,40.14944,117.12006,
014,8981,1,['2008-02-04'],39.97497,116.3257,39.99265,116.36932,
014,171,1,['2008-02-03'],39.9296,116.46174,39.92964,116.46178,
014,7632,1,['2008-02-05'],40.0104,116.50537,40.0104,116.50537,
014,7689,2,['2008-02-05', '2008-02-08'],39.93974,116.4275,7.501,25.35,
014,564,7,['2008-02-02', '2008-02-03', '2008-02-04', '2008-02-05', '2008-02-06', '2008-02-07', '2008-02-08'],39.76856,116.2686,40.06546,116.58711,
